Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast,Survival
7.02826368668809,1.91922767148134,7.58407765244846,0.778314367468756,0.944591363663689,9.38804458746593,RD
6.27036874515996,1.84487921894344,8.22688381989854,0.824991127213218,0.917525895036575,10.4414671133935,RD
5.62477626662722,1.76950410722904,8.92718102535194,0.883603460292461,0.900360405081243,11.6311931908433,RD
5.07743454210206,1.69310796099126,9.67805229384775,0.956520977450729,0.902968826543475,12.9577505463144,RD
4.61621930727162,1.61575069703639,10.4701248814529,1.04675370505557,0.900395971398065,14.417498167199,RD
4.23079528041088,1.53758705143182,11.2913358893558,1.15810275117096,0.902431150040394,16.0015926697491,RD
3.91244954333306,1.4588840878539,12.1268537001004,1.29533196498483,0.904550492505424,17.6953940769188,RD
3.65391983039368,1.38001074961992,12.9591583170966,1.46434382483097,0.900077941512926,19.4781973982102,RD
3.44926383950377,1.3014196647512,13.7682823710721,1.67234504246006,0.901836982102034,21.3234017361848,RD
3.29379042210652,1.22363238841159,14.5322008589521,1.92797216976858,0.901972736233264,23.1993777731341,RD
3.18397840321062,1.14719587236535,15.2273526836813,2.24127550942104,0.900690053122842,25.0707124135868,RD
3.11751802588905,1.07267332705849,15.8292962009545,2.62352163777451,0.914548966803403,26.9000421206592,RD
3.0932357599085,1.00056193138992,16.3135452711661,3.08651585605744,0.906413825234359,28.6498998450065,RD
3.11112659965853,0.93128340915794,16.6565904115948,3.641529942328,0.912759031032982,30.2846872097727,RD
3.17266321319556,0.865206503668972,16.8373585433995,4.29753519126383,0.901619960022549,31.7717331462483,RD
3.28228735676109,0.852101384105715,16.8383958586649,5.05983389485369,0.902622713430385,33.0833464549938,RD
3.4450454055672,0.855512294655451,16.6480817907233,5.92466495501773,0.907132954618444,34.1961289617473,RD
3.66757418429593,0.871447222527911,16.2643021280763,6.87740838971752,0.929070163743695,35.0929144486007,RD
3.95906736355395,0.853826839346532,15.6953543888928,7.89127476842435,0.905400983177989,35.761759260263,RD
4.33077608485293,0.871583684609898,14.9608320240811,8.92681923271486,0.932325613621159,36.1959329976611,RD
4.79573485625441,0.877499677496801,14.0906941396941,9.93490848366228,0.943753953470881,36.3932669777038,RD
5.36812818105404,0.882749361583409,13.1224526285684,10.8623253911692,0.955626104191046,36.3553361053773,RD
6.0621726087609,0.855991951087729,12.0969231123088,11.6589709840669,0.910710012570395,36.0865707614275,RD
6.89041851917204,0.861408021026447,11.0535027054334,12.2846164150055,0.921932931791923,35.5934854909031,RD
7.86146518228844,0.866088040450542,10.0263381556341,12.7132492382263,0.933396877999919,34.8843852017288,RD
8.97715926652617,0.869974460862037,9.04196410301449,12.9346444576109,0.944939240713847,33.96972802276,RD
10.2296258519662,0.873047175755036,8.11870822072051,12.9531743792013,0.956408043102536,32.8632308316935,RD
11.5987005396464,0.853242437989222,7.26748267986982,12.784947122645,0.908465520976265,31.5834552949856,RD
13.0505372692552,0.856888490845416,6.49331537224613,12.4543854201468,0.919695317315202,30.1553331757741,RD
14.5382128417973,0.859774082468169,5.79705487399354,11.9909439463482,0.930718484636945,28.6109553068561,RD
16.0048227529992,0.861944453377577,5.17684475979221,11.4263003396897,0.941409609676084,26.9890422207782,RD
17.3889346568653,0.863464691199111,4.62920489429872,10.7920398170252,0.951651640457539,25.3328870735386,RD
18.6314930097594,0.851315688537351,4.14972595453739,10.117778108211,0.905447769547873,23.6870631477665,RD
19.682695358943,0.853440363779946,3.73347570074664,9.42971030579882,0.915825535918923,22.0936267742362,RD
20.5072938730276,0.855015823197705,3.37523770558753,8.74962654935449,0.925662327241089,20.5887103817377,RD
21.0872677144893,0.856128421369793,3.069680147872,8.09443799370653,0.934886937532802,19.2002334878273,RD
21.4216581745104,0.856863936425176,2.81150500857997,7.47620081746454,0.943455699419821,17.947034448596,RD
21.5240953605616,0.850366642784835,2.59559113411858,6.9025506612444,0.902509512563044,16.8393080308441,RD
21.4189754552253,0.851516739109393,2.4171231937167,6.3774054150092,0.911512546002005,15.8799492392514,RD
21.1372871246911,0.857668884031585,2.27169124875721,5.90178377403432,0.966060935403374,15.0663225107665,RD
20.7128252003501,0.855422112062114,2.1553580124086,5.47460674879244,0.950786434255197,14.3920498685967,RD
20.1791286140993,0.853589017468987,2.06469395377008,5.09341095687031,0.936387930205557,13.8485869038063,RD
19.5674434840764,0.852092723820118,1.99676783728245,4.75492294641524,0.922824236707047,13.4264327564722,RD
18.9055346716541,0.850865008491374,1.94911901081815,4.45547957808501,0.910064228447567,13.1159600494099,RD
18.2170992962161,0.854433731148684,1.91972064775307,4.19132111362695,0.955338494002686,12.9079363819755,RD
17.521646958855,0.853269208471187,1.90693365022423,3.95878342270325,0.941943340572722,12.7938100055346,RD
16.8346907792048,0.85227509021033,1.90945673537612,3.75441329646997,0.929256500617265,12.7658267597889,RD
16.1681393424902,0.851407460012354,1.92627802458264,3.57501780418384,0.917523703048969,12.8170112312655,RD
15.5307275469828,0.850628897149884,1.95663198791507,3.41767825439563,0.907217039544482,12.9410867919434,RD
14.9284538216783,0.853414396229864,1.99996122831565,3.27973937606012,0.929905461919807,13.1323609983735,RD
14.3650363990003,0.852724652159291,2.05588262334669,3.15882011568818,0.915710492189298,13.3856030440709,RD
13.8421058617862,0.851368949958507,2.12415970661637,3.05263095712083,0.903219472840158,13.6959956724789,RD
13.3597474851928,0.850946053185606,2.20469049190758,2.95915567933923,0.901225835865129,14.0587548563708,RD
12.9165978589943,0.850569348442666,2.29747996974628,2.87646646052545,0.922436879370566,14.4697556822079,RD
12.5100187437823,0.850172953427486,2.40264381232938,2.80266500864938,0.974039751422835,14.9254927696658,RD
12.1363561945155,0.851480690547291,2.52040839800476,2.73592124896165,1.06342313696574,15.4228942377951,RD
11.7910061067,0.851024087961523,2.65112133844526,2.67440824150463,1.19899555649023,15.959473385741,RD
11.4685360143517,0.850006579973356,2.7952732444397,2.61629981476002,1.39010570646415,16.5334588420485,RD
11.1627392079614,0.850814538031378,2.95352974881411,2.55973215937541,1.64691523377293,17.1440168590489,RD
10.8666885827087,0.85008317232632,3.12677717108521,2.50278465394354,1.98021943826441,17.7914802524902,RD
10.5726703823299,0.849991785888345,3.31618745426929,2.44343826689028,2.40140562937463,18.4776129233493,RD
10.2721474569184,0.850616982813882,3.52330281159072,2.37953473322994,2.92220482923418,19.2059275054055,RD
9.95561363721768,0.852911896646497,3.75014704165624,2.3087075297035,3.55452591793981,19.9820407355958,RD
9.61237336835809,0.857215962307262,3.99938071267917,2.22829944800978,4.31025170607856,20.8140926183088,RD
9.23023999592219,0.863904616554191,4.2745096463716,2.13526049994805,5.20095640458662,21.7132561567216,RD
8.79507002016235,0.873396255599143,4.58017366327786,2.02598735065505,6.23758574836233,22.6943941066232,RD
8.29009470169119,0.88614503178558,4.92254699125613,1.89609743010498,7.43008696659745,23.7769191422881,RD
7.69495040165482,0.902638860270584,5.30992183242772,1.74010229324829,8.78693316322346,24.985991268966,RD
6.98427946249813,0.923396612122222,5.75356468324421,1.55091575469879,10.3145158307075,26.3542128469023,RD
6.12566743901758,0.948954232316135,6.26901749348464,1.31908865428109,12.0163494026509,27.9241063609107,RD
5.07658280171208,0.979837699426758,6.87815128954373,1.0315742211462,13.8918877694771,29.751846438385,RD
3.77981843986924,1.0165103795343,7.61251291565725,0.669960244353725,15.9344796051481,31.913015545563,RD
3.42923744740062,1.03890393455767,8.46735344124772,0.811878498481269,15.653859053019,34.3384324811171,RD
3.91639915833392,1.04175818550057,9.32678190999863,0.94449111207564,13.9213686298135,36.4068312555004,RD
4.50246870238437,1.03592619166247,10.1605536142571,1.10358033406555,12.3638150922464,38.0094673661687,RD
5.19261937162752,1.02223544207177,10.9377847120655,1.29326813269826,10.9690187625141,39.1257676034073,RD
5.98761208565578,1.00175939863476,11.6263011938784,1.51729606175384,9.72464731989681,39.7597940009422,RD
6.88270933038338,0.975738369646899,12.1954949057989,1.77840601492838,8.61815519079899,39.9348153542059,RD
7.86706111932732,0.945497929238909,12.6193126109989,2.07758085356814,7.63699672679085,39.6886582673476,RD
8.92375200128538,0.912362904400608,12.8791407241378,2.41320381744495,6.76890655034134,39.069474630716,RD
10.0305827169463,0.877577357923712,12.9660863465997,2.78030548128277,6.0021787535312,38.1321377420508,RD
11.1615245348872,0.860491652253367,12.8819807786672,3.17019141126882,5.32585825063599,36.9353859137162,RD
12.2884479938991,0.851920416033142,12.6387869926965,3.57044483043522,4.72952989629576,35.5391989722308,RD
13.3829290608142,0.854612200814214,12.2578083170004,3.96615394789444,4.20413428706688,34.0024010391325,RD
76.586,2.29,3.7,1.49,1.05,17.14,RD
79.8494739298563,2.21508621434663,2.06130321406743,1.18849859974598,0.900695467556117,7.35111961544344,RD
78.9714659183987,2.15305227016366,1.15918604921938,0.925497140993977,0.951661995718554,3.14473175150709,RD
76.5226664937037,2.09376567779297,1.00657385694981,0.718981007663173,1.10555637750446,1.37221677599702,RD
73.9907636565216,2.04643871277016,1.01430191217529,0.566078840779969,0.912807506181703,1.01971011060659,RD
71.7447849645817,2.00052230196942,1.04975033349408,0.511050917508686,0.916181272882856,1.07647234756993,RD
69.8241255058299,1.95575294737595,1.00280819544659,0.500620508457912,0.900917495493079,1.00434366154056,RD
68.1716566146697,1.91215185964642,1.02177442088237,0.504835911709177,0.907208107599398,1.03358621761625,RD
66.7169530216609,1.87010001489846,1.02855164050856,0.506250750416864,0.909402158739558,1.04463921505952,RD
65.4447203094414,1.82926567171543,1.21597644896204,0.547056569763549,0.971394648298404,1.33951200244803,RD
64.3276583897225,1.78959650099715,1.21904087483022,0.547544245553106,0.972618557429495,1.34578185649561,RD
63.3428524660993,1.75104745463348,1.22232447694453,0.548089131308106,0.97389995651678,1.35231296798157,RD
62.471683893277,1.71357600552781,1.00444992658777,0.500960600992462,0.901481327494445,1.00706703545931,RD
61.6987557304689,1.6771416619812,1.0109441448714,0.502354597627835,0.903651509571382,1.01744323940675,RD
61.0111790263756,1.6417059095004,1.01729114589002,0.50370955606325,0.905780475874545,1.0276427144555,RD
60.3980907399367,1.60723210384804,1.02351561204986,0.505031790459005,0.907874734238286,1.03769618314148,RD
59.8502758087389,1.57368535003892,1.02963762529267,0.50632657126418,0.909939715324667,1.04762768666067,RD
59.3598835627092,1.5410324030765,1.25667979792596,0.554639820505156,0.986225739361089,1.41365071430435,RD
58.9201334373979,1.50924152280709,1.16230509458243,0.534489212948425,0.954577084878415,1.26202548546447,RD
58.52518364133,1.47828249972905,1.06922600005812,0.5146862769842,0.923299490556617,1.11194129600916,RD
58.1700131685149,1.44812653057595,1.29132478382843,0.561670123627915,0.99815851837017,1.47208014977651,RD
57.8502397679691,1.41874603119991,1.19898981347425,0.542065003405401,0.967091344900563,1.32288952239182,RD
57.5620238904965,1.39011464917925,1.10761076607849,0.522718588572235,0.936303305729212,1.17483123168074,RD
57.3019913098748,1.36220723229982,1.01706929871665,0.503599383306909,0.905761725398779,1.02776342616259,RD
57.0671749146239,1.33499971941228,1.23538219588286,0.549554264744835,0.979499407539808,1.38341564073083,RD
56.8549611683601,1.30846906819865,1.14528625358364,0.530554993366522,0.949087731665921,1.2368825402028,RD
56.6630372013457,1.28259322288407,1.05581772048774,0.511727611579802,0.918865046021762,1.09108865053753,RD
56.4893440106178,1.25735106283491,1.17954111346266,0.537679069412477,0.960701990430942,1.29328923084847,RD
56.3320540143262,1.23272235868046,1.30246040375643,0.563407635024985,1.00228875074178,1.49453987465577,RD
56.1895430650298,1.20868771629092,1.42470954980036,0.588948184662663,1.0436620403383,1.69501043182634,RD
56.060363351833,1.18522852381723,1.03361480985958,0.507037175430192,0.911372158273134,1.05502599681709,RD
55.9432246362621,1.16232692011108,1.15622398162727,0.532676238543919,0.952854855645914,1.25593246510931,RD
55.8369633158406,1.13996574383141,1.27828063662405,0.558158804675746,0.99415710616158,1.45619512584656,RD
55.7405305474901,1.11812852681496,1.3998631102562,0.58350670350147,1.03530213424008,1.65588925970232,RD
55.6529828769427,1.09679946852246,1.01195957025327,0.502496814795299,0.904046505730607,1.01962214629265,RD
55.5734721327443,1.07596338662283,1.133770177658,0.527909900118585,0.945265907216691,1.21957010744698,RD
55.5012391044862,1.05560568237032,1.25520047427734,0.553211707093932,0.986352892853576,1.41909319494533,RD
55.4356075295368,1.03571228313015,1.37631418842251,0.578418156294156,1.02732469219631,1.61829085402428,RD
55.3759695559526,1.01626963953907,1.49715175727848,0.603542176297074,1.06819505892212,1.81718317409676,RD
55.3217716188024,0.997264722474936,1.1118732766003,0.523293748990349,0.937845596920773,1.18394405826763,RD
55.2725048070065,0.978685002160744,1.23285899204768,0.548464029007288,0.978770093116363,1.38294037779207,RD
55.2276977747836,0.960518437140242,1.35361099556049,0.573564771741494,1.01960651627425,1.58162085638311,RD
55.1869291129477,0.942753404071969,1.47418100880778,0.598605371885517,1.06036601273776,1.78014374485835,RD
55.1498322722349,0.925378674414739,1.09029011175353,0.518773147500644,0.930534858772124,1.14853085327213,RD
55.1160903913488,0.908383398889511,1.21098265034736,0.543846320113161,0.971335074905389,1.34731914827956,RD
55.1587025595037,0.891149613108221,1.26283272132604,0.563813078750604,1.00201136982469,1.37721390935484,RD
55.1463784263375,0.874629095960997,1.01221124784835,0.502537528417858,0.904126432621489,1.02009740973672,RD
55.1129604783776,0.858729199760419,1.06700212185263,0.513918356061866,0.922638457335169,1.11029938348146,RD
55.1280368580387,0.85056606080362,1.01279863549643,0.502952619637031,0.904744062062142,1.01780064350631,RD
55.0977373903356,0.850354921557008,1.0088010371761,0.501819584178956,0.902960348315966,1.01455409225951,RD
55.0737662786267,0.857261321006393,1.18130219347572,0.537255763054004,0.960629923569666,1.30162219614076,RD
55.0556157329011,0.853177152145212,1.07971255070982,0.516309198569261,0.926547871311229,1.13317021467322,RD
55.0427464164497,0.86065289715935,1.26913565814533,0.554741808544602,0.989124880093505,1.45214519909844,RD
55.089206966452,0.864016261650474,1.32181993918882,0.571535262117647,1.01501391712082,1.50168411845758,RD
55.0985810471451,0.850108988420894,1.00268859287974,0.500558451893592,0.90090832308623,1.00442613332014,RD
55.0769370810033,0.85220368231623,1.05433456924927,0.511284237492423,0.918358254624368,1.08946206106742,RD
55.0497858823474,0.856436337617239,1.15858771432527,0.532930618391604,0.953591355848814,1.2611605656975,RD
55.0250550453601,0.851244497567367,1.03064787635801,0.506363221441074,0.91035799981922,1.050477356172,RD
55.0025433557554,0.862099337495285,1.29783233966203,0.56182948604782,1.00066704492775,1.4905948065956,RD
54.982061173807,0.862605665548525,1.31018053860098,0.564387177383964,1.00484946600626,1.51098522671973,RD
54.9634323988595,0.863112040028274,1.32253537257415,0.566945930837182,1.00903295767877,1.53138552798943,RD
54.9464851995644,0.863618421557104,1.33489066950522,0.569504571318459,1.01321633715824,1.55178824450939,RD
54.9310622306313,0.864124779901956,1.34724420476569,0.572063088387125,1.01739963787433,1.57218811013758,RD
54.917022627665,0.864631120942175,1.35959773286051,0.574621996915505,1.02158329767422,1.59258577845481,RD
54.9042401761847,0.86513746278797,1.37195361567639,0.577181555638056,1.02576759554987,1.61298508175737,RD
54.8926014148223,0.875420747973007,1.62445984066466,0.629568482972592,1.11115940667366,2.02919286900002,RD
54.8820098040207,0.85988040124433,1.24268938724293,0.550354369796549,0.982066594130094,1.39999290931417,RD
54.8723644944705,0.870163712820516,1.49516091729975,0.602731774135401,1.06744872741397,1.81616103841088,RD
54.8635849012225,0.854623361064437,1.11353013897822,0.523554111748581,0.938393106190341,1.18712965709001,RD
54.8555898373132,0.864906682438418,1.36596537566513,0.575921785742633,1.02376535161815,1.60325694099837,RD
54.8483074966512,0.875189993305352,1.61831413648472,0.628267078054834,1.10911476636491,2.01928164840779,RD
54.8416793484883,0.859649632257596,1.2368489112855,0.549132745786816,0.980103330948689,1.39044775739339,RD
54.8356401560225,0.869932927245627,1.48917264644383,0.601471890908314,1.06544643711029,1.80644055416281,RD
54.8301413318741,0.854392568600262,1.10779514950338,0.522360374560833,0.936458277671832,1.17771141914848,RD
54.8251325628584,0.864675860780449,1.36009623187131,0.574693737037846,1.02179545833472,1.59367467720559,RD
54.8205690637618,0.87495915635522,1.61234463884085,0.627013312999169,1.10711856823471,2.0095732076894,RD
54.8164143259912,0.859418805636982,1.23107223644998,0.547928996218951,0.978158179744083,1.38097170143159,RD
54.8126279785328,0.869702106920269,1.4833065201655,0.60024473566258,1.06347739383123,1.79685415637461,RD
54.8091798505201,0.854161758136764,1.10208918353725,0.52117472159227,0.934531606306292,1.16831980875347,RD
54.8060389307567,0.864445059552215,1.35430930837193,0.573486746423149,1.01984704231471,1.5841866544062,RD
54.8031774061996,0.874728357647472,1.60649574366286,0.625790065731353,1.10515359592753,2.00001378945269,RD
54.8005724314369,0.859188008992991,1.22534383463511,0.546737106518608,0.976225206016925,1.37155788893691,RD
54.7981988584759,0.869471304095625,1.47752069434526,0.599038011754355,1.06152928697056,1.78737305114321,RD
54.7960374221315,0.853930956343713,1.09640327351113,0.519994021691894,0.932610046369194,1.15895817158349,RD
54.7940696623143,0.881623934422928,1.77548947044804,0.660833521130731,1.16232715307638,2.27871633823734,RD
54.7922787653458,0.866083585384776,1.39440063402754,0.581796987696092,1.03341551935375,1.65033560754442,RD
54.7906457317319,0.850543234796613,1.0133238633624,0.502763613818493,0.904507108872749,1.02196934562751,RD
54.7891602906585,0.878236247361322,1.69236143724767,0.643589933687111,1.13421079093604,2.14166869682529,RD
54.7878066390071,0.862695892660551,1.31130591305472,0.564562166896949,1.00530809719393,1.51332794602802,RD
54.7865717204385,0.89038890848503,1.99029339574816,0.705375114010476,1.23499817290595,2.63296785401646,RD
54.7854468453718,0.874848551141623,1.60925537318119,0.626351966568156,1.10610018819848,2.00464819681545,RD
54.7844213082998,0.859308193907017,1.22822509954339,0.547330851546753,0.977204275403153,1.37633789654838,RD
54.7834863014228,0.88700116109779,1.90717857295092,0.688135737642803,1.20688608970809,2.49593657446126,RD
54.7826335946806,0.87146080880798,1.52616228400153,0.609118193510892,1.07799382420046,1.86764335026112,RD
54.7818568164737,0.855920461975681,1.1451524873978,0.530102245272142,0.949103192995337,1.23935814597188,RD
54.7811476083111,0.909305683837386,2.45394525086069,0.801525962911022,1.39185961734458,3.39758810909084,RD
54.7804988518112,0.893765348482236,2.07294665397287,0.722512711684609,1.26297174604589,2.76931716681144,RD
54.7799068842944,0.878225021926806,1.69195341344738,0.643500677214222,1.13408512390431,2.14105321419801,RD
54.7793680922519,0.862684706431975,1.31096548147314,0.564489795276231,1.005199688098,1.51279631041067,RD
54.7788784371143,0.916069765699954,2.61969040218055,0.835899641730895,1.44794193083036,3.67092720282952,RD
17.36,10.26,27.96,17.81,10.03,16.54,RD
17.4267798551038,8.33459736779957,17.9889690376138,23.8274591671894,7.29312461695679,12.5722133621553,RD
18.2958331659251,6.96622220238512,11.0308207781429,28.7040429346972,5.29838776233658,9.3884108147565,RD
19.7215701673856,5.93227438762232,6.4750988804943,32.0370344684229,3.84124720036519,6.87129730232959,RD
21.4963266061719,5.11456456942475,3.67526534664953,33.9305018100217,2.77959730501148,4.92632736659682,RD
23.4456191148494,4.44716819284267,2.0381488451006,34.7142563089462,2.0086509285442,3.46152314031951,RD
25.4324810254354,3.89121273550289,1.15980265165874,34.7301970357945,1.45026242530134,2.38646752821603,RD
27.3228599012881,3.41910421916021,1.06313403202929,34.3075354650145,1.0465387008032,1.616835373485,RD
29.0218064511519,3.01234377650664,1.0116528312723,33.689494682941,0.905528479011194,1.0788018224215,RD
30.5717256619344,2.66274224695328,1.03229378380582,32.9636867038602,0.915331521038934,1.0220555207068,RD
32.0248119460662,2.36152127375295,1.1185849317042,32.173024265878,0.956485726507394,1.08337597796802,RD
33.3614696960313,2.10101029763437,1.01202236406171,31.3409635678617,0.905750699572677,1.00865886731577,RD
34.5652991136718,1.87491431025603,1.23561837159584,30.487024355809,1.01347591675723,1.17475920405553,RD
35.6251775081049,1.6779855709443,1.17864819123463,29.6290877274869,0.986605521675293,1.13550569620992,RD
36.5355352213035,1.50586127793397,1.12225483524251,28.7828131285008,0.959702521671694,1.09470552127052,RD
37.2959486688997,1.35488873095657,1.06667908538762,27.9613508013518,0.932819449996059,1.05267590403966,RD
37.9104738339843,1.22200114439512,1.29934701557918,27.1752645740062,1.0488801398932,1.24185717145414,RD
38.3868623052079,1.10462564873458,1.11870080479837,26.4325993247494,0.959485677112745,1.09730743971649,RD
38.7356460243518,1.00059990778096,1.34495847043657,25.73907472401,1.07475867242967,1.2880858659057,RD
38.9691640558829,0.908097914782312,1.16798795648379,25.0983713325441,0.985758147708613,1.14195793443279,RD
39.110053126643,0.853700001988221,1.02558816710668,24.542630146488,0.913312821929845,1.02195226274841,RD
39.1568540721584,0.859521146743615,1.06705424090408,24.0052706604067,0.934816353871612,1.05793033361699,RD
39.1275756729485,0.877421398790545,1.19280916012388,23.5196685776056,1.00110869697732,1.16840618016046,RD
39.0345550675322,0.863149046783301,1.09226702662279,23.0854154463584,0.94875835133743,1.08120908906438,RD
38.8898235574234,0.880708984102307,1.21481362035826,22.7010495929382,1.01453664229358,1.19062983204122,RD
38.7043029782232,0.854653510645106,1.0324572451785,22.3645021237316,0.917415142127178,1.02895051812706,RD
38.4878032882964,0.879284916821685,1.20342391237269,22.0733096856812,1.0100329511499,1.1825716298816,RD
38.2490387627324,0.853604678852217,1.02495923666789,21.8247445237876,0.913572085772093,1.02248082270438,RD
37.9955763584965,0.877998417137714,1.19295017566373,21.6159093004418,1.00563568009345,1.17448323939905,RD
37.7339260379308,0.852590388015064,1.01779043040102,21.4438349285528,0.909782300227811,1.01612206116981,RD
37.4696334456437,0.854211727290269,1.02880633073404,21.3055473644825,0.915914224253099,1.02615518767184,RD
37.2073420612691,0.855826652909961,1.03969398911837,21.1980984918992,0.922018245194356,1.03608767059969,RD
36.9508731741848,0.857438257448504,1.05047582576627,21.1185958072711,0.928097355732866,1.04592046749507,RD
36.7033221767168,0.859049227606177,1.06117371795944,21.064230834954,0.934155064536194,1.05565724925935,RD
36.4671474052434,0.86066185046356,1.07181431921412,21.0322967384033,0.94019622868848,1.065311150599,RD
36.2442482787969,0.862278009562851,1.08242520821442,21.0201983413666,0.946225838551494,1.07489997796559,RD
36.0360356708244,0.863899183002785,1.0930277541903,21.0254585610019,0.952247778291671,1.08443737530929,RD
35.843495899997,0.865526472018034,1.10363588999953,21.0457230220051,0.958264971821459,1.09393113754734,RD
35.6672486266675,0.867160663309479,1.11426113403039,21.078763930129,0.964280219759574,1.10338876454684,RD
35.5075987814274,0.868802284611286,1.12491661988675,21.1224839008783,0.970296491489195,1.11282166108128,RD
35.3645826934314,0.870451620561075,1.13561552146318,21.17491954358,0.97631651016095,1.12224304052391,RD
35.2380087155692,0.872108706986235,1.14636693080286,21.2342440868798,0.982342350718453,1.13166332895145,RD
35.127492939965,0.873773346689513,1.15717472300189,21.2987688286495,0.988375492598478,1.14108900102352,RD
35.032490820487,0.875445158244787,1.16804031378773,21.3669438933046,0.994417117621422,1.150525311857,RD
34.9523297785461,0.922008053091113,1.47501792677776,21.4373588357346,1.16659088098838,1.42436712179192,RD
34.8862248931089,0.968775718488394,1.78294559513136,21.508742793722,1.33881435323914,1.69766862874777,RD
34.8333180424692,0.893628122602319,1.28752529318365,21.5799634106769,1.06106409552896,1.25597320953781,RD
34.7926560323917,0.940469059066229,1.59602249937808,21.6500262468529,1.23336566178437,1.52935769249557,RD
34.7632676806587,0.865074335675382,1.09930560744765,21.7180711282182,0.955516076232907,1.08813659280136,RD
34.7441372580725,0.911983171383537,1.40832932790963,21.7833689948836,1.12788812397508,1.36158551741726,RD
34.7342507344883,0.959061253125839,1.71862058576055,21.8453172602172,1.30042678096985,1.63514891463462,RD
34.7325890873918,0.883329686165287,1.2196420014157,21.9034320056482,1.02231285165142,1.19399227822346,RD
34.7381549251663,0.930452389801563,1.53039193850723,21.9573442349751,1.19493146636826,1.46774946572856,RD
34.7499680063115,0.854530103968324,1.02987215717174,22.0067865812494,0.916598800838519,1.02631886877127,RD
34.7670829170294,0.901694611504432,1.34104175094228,22.0515897039797,1.08929104222948,1.30026165904368,RD
34.7885947991074,0.94896660359785,1.65331297807583,22.091672703891,1.26216850207113,1.57464693983684,RD
34.8136438003262,0.872819316149876,1.15066498857411,22.1270341475081,0.983491604718745,1.13249654056044,RD
34.8414244417574,0.92011390325296,1.46329008492968,22.1577435968516,1.15643312895394,1.40707655665975,RD
34.8711889990112,0.967471300184032,1.77677987755116,22.1839315957782,1.329537593769,1.68214585761097,RD
34.902253434518,0.891172759851931,1.27234317492529,22.2057809576702,1.05053843575218,1.23910222675541,RD
34.9340027263506,0.938533753850473,1.58598180101908,22.2235169532586,1.22368819608864,1.51437106008425,RD
34.9658905286483,0.862172198243309,1.08059516433378,22.2373953017055,0.944501666600239,1.07072043693293,RD
34.9974377987988,0.909537109098337,1.39436385907483,22.2476986986089,1.11769315006909,1.3461861223127,RD
35.0282316314647,0.956916031270923,1.70860443371485,22.2547267734451,1.29099273020333,1.62209336201353,RD
35.0579126543748,0.880508397054442,1.20221602079141,22.2587931398878,1.01157834431296,1.17757504173755,RD
35.0861816824221,0.927881634522784,1.51660227879562,22.2602154047096,1.18490058429551,1.45357514083767,RD
35.1127892374175,0.851468687115396,1.00975609344062,22.2593123420501,0.905371947852925,1.00855715404662,RD
35.175103042569,0.890019829220727,1.10499793443369,22.3591350732487,0.996437388440336,1.11248286962146,RD
35.2109473653104,0.853807355452409,1.02529277422168,22.3469229023022,0.91391168460592,1.02216423527606,RD
35.2401587891639,0.861966468680709,1.07955609197905,22.3294034965585,0.943768549078601,1.06979346020114,RD
35.2653277495924,0.856007195880305,1.03994971107642,22.3109826721739,0.921982226472193,1.03506608138902,RD
35.2865697715305,0.873310352441608,1.15505466972102,22.292034431735,0.985342766368157,1.13618263910752,RD
35.3040725124911,0.855357818597101,1.03564338067761,22.2729150419168,0.919623634424744,1.03132064272567,RD
35.3180552358,0.940061833892754,1.59927148106371,22.2539343464268,1.23006263103556,1.52698642212504,RD
35.328764890048,0.863675883144961,1.09100109429686,22.2353533147801,0.950130471965058,1.08004577288311,RD
35.3364614788516,0.889907047287174,1.26555961608776,22.2173995911516,1.04634041597041,1.23370778850401,RD
35.3414175845732,0.916115199116258,1.43996268710639,22.2002630972511,1.14253204976138,1.38737243594629,RD
35.3439146842371,0.942302666077735,1.61420954108667,22.1840920056011,1.23870183321562,1.54101533919165,RD
35.344233830195,0.866037395270402,1.10671434614906,22.1690011857952,0.958855490209061,1.0940120462816,RD
35.3426548711742,0.89223235293413,1.28100096602098,22.1550727953009,1.05502794184652,1.24763991049756,RD
35.3394488503703,0.918410139964125,1.45512615490064,22.1423603093588,1.15117516523643,1.40121831880334,RD
35.3348746641093,0.944574168457499,1.62910243448438,22.1308930002913,1.24729772885387,1.55473570812561,RD
35.3291775766159,0.86839860073432,1.12237769099056,22.1206784583872,0.967567559224919,1.10792232386273,RD
35.3225881459332,0.894569191009827,1.29640519294105,22.1117042194955,1.06369701688346,1.26144545367772,RD
35.3153191798222,0.920730206513058,1.47032039040378,22.1039424168248,1.15980496823991,1.41490754916477,RD
35.3075658208397,0.999109900927353,1.99132099770823,22.0973515746304,1.44774136063189,1.87463282969347,RD
35.2995047731288,0.922989493652392,1.48522746177448,22.0918814315732,1.16812361337172,1.42812245933627,RD
35.2912960366039,1.00135976575859,2.00603537614706,22.0874642116898,1.45601650623192,1.88768823562828,RD
35.283079772898,0.925254979539264,1.50017446989169,22.0840357733489,1.17644629120292,1.44133376563139,RD
35.2749798189533,1.00362152249467,2.02082380172789,22.0815104280477,1.46430295108692,1.90074838490184,RD
35.267101617368,0.927525622041597,1.51514261522813,22.0798159954538,1.18477282581239,1.45454115748787,RD
